model,rep,condition,n_trials,total_accuracy,prev_rule_error_count,old_rule_reentry_count,choice_entropy,unparsable_count,recovery_latency_mean,latency_censored_count,intervention_count,intervention_coverage,corrective_override_count,harmful_override_count,net_correction,intervention_precision,subsequent_success_rate
gpt-5.5-2026-04-23,260,WSLSBudgeted,36.0,0.5277777777777778,9.0,0.0,1.0023,0.0,2.6,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,131,RawLLM,36.0,0.2222222222222222,5.0,0.0,0.9799,0.0,3.2,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,131,WCDMinimal,36.0,0.4444444444444444,5.0,0.0,1.4726,0.0,2.4,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.4-mini-2026-03-17,131,RuleBlindFull,36.0,0.3333333333333333,4.0,1.0,1.4726,0.0,2.4,0.0,8.0,0.2222,5.0,1.0,4.0,0.875,0.5
gpt-5.4-mini-2026-03-17,131,WSLSBudgeted,36.0,0.4444444444444444,5.0,0.0,1.4726,0.0,2.4,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.4-mini-2026-03-17,132,RawLLM,36.0,0.3333333333333333,8.0,3.0,1.2159,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,132,WCDMinimal,36.0,0.5,9.0,2.0,1.5155,0.0,3.4,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.6666666666666666
gpt-5.4-mini-2026-03-17,132,RuleBlindFull,36.0,0.4166666666666667,8.0,6.0,1.3516,0.0,2.4,0.0,7.0,0.1944,3.0,0.0,3.0,1.0,0.5714285714285714
gpt-5.4-mini-2026-03-17,132,WSLSBudgeted,36.0,0.5,9.0,2.0,1.5155,0.0,3.4,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.6666666666666666
gpt-5.4-mini-2026-03-17,133,RawLLM,36.0,0.3333333333333333,11.0,1.0,0.9911,0.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,133,WCDMinimal,36.0,0.5833333333333334,7.0,1.0,1.4834,0.0,2.4,1.0,9.0,0.25,9.0,0.0,9.0,1.0,1.0
gpt-5.4-mini-2026-03-17,133,RuleBlindFull,36.0,0.5277777777777778,9.0,6.0,1.4807,0.0,1.8,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,133,WSLSBudgeted,36.0,0.5833333333333334,7.0,1.0,1.4834,0.0,2.4,1.0,9.0,0.25,9.0,0.0,9.0,1.0,1.0
gpt-5.4-mini-2026-03-17,134,RawLLM,36.0,0.3055555555555556,7.0,1.0,0.9641,0.0,3.8,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,134,WCDMinimal,36.0,0.5,7.0,3.0,1.4834,0.0,2.2,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,134,RuleBlindFull,36.0,0.3333333333333333,7.0,2.0,1.4989,0.0,3.2,0.0,9.0,0.25,4.0,3.0,1.0,0.6666666666666666,0.6666666666666666
gpt-5.4-mini-2026-03-17,134,WSLSBudgeted,36.0,0.5,7.0,3.0,1.4834,0.0,2.2,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,135,RawLLM,36.0,0.3333333333333333,14.0,12.0,1.254,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,135,WCDMinimal,36.0,0.4444444444444444,12.0,8.0,1.254,0.0,2.0,0.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
gpt-5.4-mini-2026-03-17,135,RuleBlindFull,36.0,0.4722222222222222,10.0,8.0,1.3896,0.0,1.4,0.0,7.0,0.1944,5.0,0.0,5.0,1.0,0.5714285714285714
gpt-5.4-mini-2026-03-17,135,WSLSBudgeted,36.0,0.4444444444444444,12.0,8.0,1.254,0.0,2.0,0.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
gpt-5.4-mini-2026-03-17,136,RawLLM,36.0,0.4166666666666667,11.0,3.0,0.9911,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,136,WCDMinimal,36.0,0.5,8.0,2.0,1.2445,0.0,2.8,1.0,9.0,0.25,5.0,2.0,3.0,0.7777777777777778,0.8888888888888888
gpt-5.4-mini-2026-03-17,136,RuleBlindFull,36.0,0.4722222222222222,12.0,8.0,1.4726,0.0,1.8,0.0,8.0,0.2222,4.0,2.0,2.0,0.75,0.75
gpt-5.4-mini-2026-03-17,136,WSLSBudgeted,36.0,0.5,8.0,2.0,1.2445,0.0,2.8,1.0,9.0,0.25,5.0,2.0,3.0,0.7777777777777778,0.8888888888888888
gpt-5.4-mini-2026-03-17,137,RawLLM,36.0,0.2777777777777778,14.0,1.0,1.2516,0.0,4.4,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,137,WCDMinimal,36.0,0.5,12.0,1.0,1.5305,0.0,3.2,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.4-mini-2026-03-17,137,RuleBlindFull,36.0,0.3888888888888889,12.0,4.0,1.3152,0.0,3.4,1.0,8.0,0.2222,5.0,1.0,4.0,0.875,0.625
gpt-5.4-mini-2026-03-17,137,WSLSBudgeted,36.0,0.5,12.0,1.0,1.5305,0.0,3.2,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.4-mini-2026-03-17,138,RawLLM,36.0,0.3333333333333333,9.0,0.0,0.9799,0.0,4.6,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,138,WCDMinimal,36.0,0.5277777777777778,7.0,0.0,1.4153,0.0,3.4,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,138,RuleBlindFull,36.0,0.5277777777777778,6.0,2.0,1.482,0.0,2.4,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.6666666666666666
gpt-5.4-mini-2026-03-17,138,WSLSBudgeted,36.0,0.5277777777777778,7.0,0.0,1.4153,0.0,3.4,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,139,RawLLM,36.0,0.19444444444444445,11.0,3.0,1.3005,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,139,WCDMinimal,36.0,0.4166666666666667,5.0,1.0,1.3152,0.0,3.2,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,139,RuleBlindFull,36.0,0.4166666666666667,6.0,2.0,1.4366,0.0,3.2,0.0,9.0,0.25,8.0,0.0,8.0,1.0,0.6666666666666666
gpt-5.4-mini-2026-03-17,139,WSLSBudgeted,36.0,0.4166666666666667,5.0,1.0,1.3152,0.0,3.2,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,140,RawLLM,36.0,0.3611111111111111,12.0,1.0,1.254,0.0,4.4,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,140,WCDMinimal,36.0,0.5555555555555556,12.0,1.0,1.2997,0.0,3.6,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,140,RuleBlindFull,36.0,0.5277777777777778,7.0,4.0,1.51,0.0,2.6,0.0,9.0,0.25,6.0,0.0,6.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,140,WSLSBudgeted,36.0,0.5555555555555556,12.0,1.0,1.2997,0.0,3.6,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,141,RawLLM,36.0,0.2777777777777778,10.0,2.0,1.1502,0.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,141,WCDMinimal,36.0,0.5277777777777778,6.0,2.0,1.2516,0.0,2.8,1.0,9.0,0.25,9.0,0.0,9.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,141,RuleBlindFull,36.0,0.4166666666666667,6.0,2.0,1.4726,0.0,2.8,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.5555555555555556
gpt-5.4-mini-2026-03-17,141,WSLSBudgeted,36.0,0.5277777777777778,6.0,2.0,1.2516,0.0,2.8,1.0,9.0,0.25,9.0,0.0,9.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,142,RawLLM,36.0,0.1388888888888889,11.0,0.0,1.1502,0.0,5.2,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,142,WCDMinimal,36.0,0.3611111111111111,10.0,0.0,1.4834,0.0,3.8,2.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,142,RuleBlindFull,36.0,0.25,10.0,5.0,1.51,0.0,3.2,1.0,7.0,0.1944,5.0,1.0,4.0,0.8571428571428571,0.42857142857142855
gpt-5.4-mini-2026-03-17,142,WSLSBudgeted,36.0,0.3611111111111111,10.0,0.0,1.4834,0.0,3.8,2.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,143,RawLLM,36.0,0.4444444444444444,12.0,8.0,1.135,0.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,143,WCDMinimal,36.0,0.6111111111111112,9.0,3.0,1.2159,0.0,2.8,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.4-mini-2026-03-17,143,RuleBlindFull,36.0,0.5833333333333334,7.0,3.0,1.3625,0.0,2.6,0.0,8.0,0.2222,6.0,1.0,5.0,0.875,0.875
gpt-5.4-mini-2026-03-17,143,WSLSBudgeted,36.0,0.6111111111111112,9.0,3.0,1.2159,0.0,2.8,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.4-mini-2026-03-17,144,RawLLM,36.0,0.3333333333333333,15.0,13.0,1.1548,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,144,WCDMinimal,36.0,0.5,15.0,13.0,1.4591,0.0,1.4,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,1.0
gpt-5.4-mini-2026-03-17,144,RuleBlindFull,36.0,0.4444444444444444,12.0,8.0,1.3896,0.0,2.6,0.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.5555555555555556
gpt-5.4-mini-2026-03-17,144,WSLSBudgeted,36.0,0.5,15.0,13.0,1.4591,0.0,1.4,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,1.0
gpt-5.4-mini-2026-03-17,145,RawLLM,36.0,0.25,9.0,5.0,1.2516,0.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,145,WCDMinimal,36.0,0.4166666666666667,9.0,2.0,1.4989,0.0,3.8,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.4-mini-2026-03-17,145,RuleBlindFull,36.0,0.3888888888888889,7.0,3.0,1.5155,0.0,2.8,1.0,7.0,0.1944,6.0,1.0,5.0,0.8571428571428571,0.8571428571428571
gpt-5.4-mini-2026-03-17,145,WSLSBudgeted,36.0,0.4166666666666667,9.0,2.0,1.4989,0.0,3.8,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.4-mini-2026-03-17,146,RawLLM,36.0,0.19444444444444445,10.0,3.0,1.1084,0.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,146,WCDMinimal,36.0,0.3611111111111111,6.0,1.0,1.3516,0.0,2.8,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,146,RuleBlindFull,36.0,0.3055555555555556,7.0,2.0,1.4591,0.0,3.4,1.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.6666666666666666
gpt-5.4-mini-2026-03-17,146,WSLSBudgeted,36.0,0.3611111111111111,6.0,1.0,1.3516,0.0,2.8,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,147,RawLLM,36.0,0.25,9.0,2.0,1.1548,0.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,147,WCDMinimal,36.0,0.3333333333333333,6.0,2.0,1.4105,0.0,3.4,1.0,9.0,0.25,5.0,2.0,3.0,0.7777777777777778,0.8888888888888888
gpt-5.4-mini-2026-03-17,147,RuleBlindFull,36.0,0.3611111111111111,7.0,3.0,1.4262,0.0,2.8,1.0,8.0,0.2222,4.0,0.0,4.0,1.0,0.625
gpt-5.4-mini-2026-03-17,147,WSLSBudgeted,36.0,0.3333333333333333,6.0,2.0,1.4105,0.0,3.4,1.0,9.0,0.25,5.0,2.0,3.0,0.7777777777777778,0.8888888888888888
gpt-5.4-mini-2026-03-17,148,RawLLM,36.0,0.4444444444444444,10.0,9.0,1.1942,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,148,WCDMinimal,36.0,0.4444444444444444,10.0,6.0,1.4401,0.0,2.2,0.0,9.0,0.25,4.0,4.0,0.0,0.5555555555555556,0.8888888888888888
gpt-5.4-mini-2026-03-17,148,RuleBlindFull,36.0,0.5277777777777778,8.0,4.0,1.4591,0.0,2.2,0.0,7.0,0.1944,4.0,1.0,3.0,0.8571428571428571,0.5714285714285714
gpt-5.4-mini-2026-03-17,148,WSLSBudgeted,36.0,0.4444444444444444,10.0,6.0,1.4401,0.0,2.2,0.0,9.0,0.25,4.0,4.0,0.0,0.5555555555555556,0.8888888888888888
gpt-5.4-mini-2026-03-17,149,RawLLM,36.0,0.3888888888888889,9.0,6.0,1.1548,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,149,WCDMinimal,36.0,0.5277777777777778,6.0,3.0,1.4807,0.0,2.4,0.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.4-mini-2026-03-17,149,RuleBlindFull,36.0,0.5,5.0,2.0,1.4418,0.0,2.6,0.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.7777777777777778
gpt-5.4-mini-2026-03-17,149,WSLSBudgeted,36.0,0.5277777777777778,6.0,3.0,1.4807,0.0,2.4,0.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.4-mini-2026-03-17,150,RawLLM,36.0,0.19444444444444445,4.0,0.0,0.888,0.0,4.6,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,150,WCDMinimal,36.0,0.3888888888888889,5.0,0.0,1.4989,0.0,3.6,2.0,9.0,0.25,7.0,0.0,7.0,1.0,1.0
gpt-5.4-mini-2026-03-17,150,RuleBlindFull,36.0,0.2777777777777778,7.0,2.0,1.4401,0.0,4.4,0.0,9.0,0.25,5.0,2.0,3.0,0.7777777777777778,0.5555555555555556
gpt-5.4-mini-2026-03-17,150,WSLSBudgeted,36.0,0.3888888888888889,5.0,0.0,1.4989,0.0,3.6,2.0,9.0,0.25,7.0,0.0,7.0,1.0,1.0
gpt-5.4-mini-2026-03-17,151,RawLLM,36.0,0.3888888888888889,10.0,5.0,1.2516,0.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,151,WCDMinimal,36.0,0.5833333333333334,10.0,5.0,1.4593,0.0,2.4,0.0,9.0,0.25,8.0,1.0,7.0,0.8888888888888888,1.0
gpt-5.4-mini-2026-03-17,151,RuleBlindFull,36.0,0.5555555555555556,7.0,3.0,1.4418,0.0,2.2,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.4-mini-2026-03-17,151,WSLSBudgeted,36.0,0.5833333333333334,10.0,5.0,1.4593,0.0,2.4,0.0,9.0,0.25,8.0,1.0,7.0,0.8888888888888888,1.0
gpt-5.4-mini-2026-03-17,152,RawLLM,36.0,0.5,5.0,1.0,1.3152,0.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,152,WCDMinimal,36.0,0.5555555555555556,6.0,0.0,1.4726,0.0,3.2,1.0,9.0,0.25,5.0,3.0,2.0,0.6666666666666666,0.7777777777777778
gpt-5.4-mini-2026-03-17,152,RuleBlindFull,36.0,0.5,7.0,2.0,1.4593,0.0,3.0,0.0,7.0,0.1944,3.0,3.0,0.0,0.5714285714285714,0.7142857142857143
gpt-5.4-mini-2026-03-17,152,WSLSBudgeted,36.0,0.5555555555555556,6.0,0.0,1.4726,0.0,3.2,1.0,9.0,0.25,5.0,3.0,2.0,0.6666666666666666,0.7777777777777778
gpt-5.4-mini-2026-03-17,153,RawLLM,36.0,0.3611111111111111,16.0,10.0,1.1548,0.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,153,WCDMinimal,36.0,0.5,13.0,6.0,1.254,0.0,3.0,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,1.0
gpt-5.4-mini-2026-03-17,153,RuleBlindFull,36.0,0.5555555555555556,10.0,6.0,1.2516,0.0,2.0,0.0,8.0,0.2222,7.0,0.0,7.0,1.0,0.625
gpt-5.4-mini-2026-03-17,153,WSLSBudgeted,36.0,0.5,13.0,6.0,1.254,0.0,3.0,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,1.0
gpt-5.4-mini-2026-03-17,154,RawLLM,36.0,0.2777777777777778,8.0,1.0,1.141,0.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,154,WCDMinimal,36.0,0.4444444444444444,4.0,0.0,1.4726,0.0,3.4,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,154,RuleBlindFull,36.0,0.3333333333333333,6.0,2.0,1.482,0.0,3.8,1.0,7.0,0.1944,3.0,1.0,2.0,0.8571428571428571,0.7142857142857143
gpt-5.4-mini-2026-03-17,154,WSLSBudgeted,36.0,0.4444444444444444,4.0,0.0,1.4726,0.0,3.4,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,155,RawLLM,36.0,0.4166666666666667,12.0,6.0,0.9641,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,155,WCDMinimal,36.0,0.4722222222222222,11.0,2.0,1.1502,0.0,3.6,1.0,9.0,0.25,5.0,3.0,2.0,0.6666666666666666,0.6666666666666666
gpt-5.4-mini-2026-03-17,155,RuleBlindFull,36.0,0.5555555555555556,10.0,6.0,1.325,0.0,2.2,0.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.7777777777777778
gpt-5.4-mini-2026-03-17,155,WSLSBudgeted,36.0,0.4722222222222222,11.0,2.0,1.1502,0.0,3.6,1.0,9.0,0.25,5.0,3.0,2.0,0.6666666666666666,0.6666666666666666
gpt-5.4-mini-2026-03-17,156,RawLLM,36.0,0.3888888888888889,12.0,8.0,1.0562,0.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,156,WCDMinimal,36.0,0.5555555555555556,10.0,5.0,1.4401,0.0,2.6,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.4-mini-2026-03-17,156,RuleBlindFull,36.0,0.4166666666666667,10.0,3.0,1.4105,0.0,3.0,1.0,9.0,0.25,4.0,3.0,1.0,0.6666666666666666,0.8888888888888888
gpt-5.4-mini-2026-03-17,156,WSLSBudgeted,36.0,0.5555555555555556,10.0,5.0,1.4401,0.0,2.6,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.4-mini-2026-03-17,157,RawLLM,36.0,0.25,11.0,6.0,1.2516,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,157,WCDMinimal,36.0,0.4722222222222222,9.0,5.0,1.4418,0.0,2.1667,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.4-mini-2026-03-17,157,RuleBlindFull,36.0,0.4722222222222222,7.0,3.0,1.4807,0.0,2.1667,0.0,9.0,0.25,8.0,0.0,8.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,157,WSLSBudgeted,36.0,0.4722222222222222,9.0,5.0,1.4418,0.0,2.1667,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.4-mini-2026-03-17,158,RawLLM,36.0,0.2777777777777778,7.0,1.0,1.1502,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,158,WCDMinimal,36.0,0.5,7.0,1.0,1.4401,0.0,2.1667,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,158,RuleBlindFull,36.0,0.3333333333333333,9.0,3.0,1.4418,0.0,3.1667,1.0,6.0,0.1667,3.0,1.0,2.0,0.8333333333333334,0.16666666666666666
gpt-5.4-mini-2026-03-17,158,WSLSBudgeted,36.0,0.5,7.0,1.0,1.4401,0.0,2.1667,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,159,RawLLM,36.0,0.3055555555555556,9.0,4.0,0.9911,0.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,159,WCDMinimal,36.0,0.5,8.0,4.0,1.4593,0.0,2.2,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,159,RuleBlindFull,36.0,0.4444444444444444,7.0,3.0,1.3152,0.0,2.8,0.0,8.0,0.2222,5.0,0.0,5.0,1.0,0.625
gpt-5.4-mini-2026-03-17,159,WSLSBudgeted,36.0,0.5,8.0,4.0,1.4593,0.0,2.2,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
gpt-5.4-mini-2026-03-17,160,RawLLM,36.0,0.2777777777777778,6.0,0.0,0.9641,0.0,4.6,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,160,WCDMinimal,36.0,0.4444444444444444,6.0,0.0,1.3285,0.0,4.4,2.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.4-mini-2026-03-17,160,RuleBlindFull,36.0,0.4166666666666667,6.0,2.0,1.4366,0.0,3.4,1.0,7.0,0.1944,5.0,0.0,5.0,1.0,0.5714285714285714
gpt-5.4-mini-2026-03-17,160,WSLSBudgeted,36.0,0.4444444444444444,6.0,0.0,1.3285,0.0,4.4,2.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.4-mini-2026-03-17,161,RawLLM,36.0,0.4444444444444444,6.0,1.0,1.1271,0.0,3.3333,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,161,WCDMinimal,36.0,0.5555555555555556,6.0,0.0,1.4418,0.0,3.1667,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
gpt-5.4-mini-2026-03-17,161,RuleBlindFull,36.0,0.5555555555555556,6.0,1.0,1.4105,0.0,2.5,0.0,7.0,0.1944,4.0,0.0,4.0,1.0,0.5714285714285714
gpt-5.4-mini-2026-03-17,161,WSLSBudgeted,36.0,0.5555555555555556,6.0,0.0,1.4418,0.0,3.1667,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
gpt-5.4-mini-2026-03-17,162,RawLLM,36.0,0.3055555555555556,7.0,1.0,0.9978,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,162,WCDMinimal,36.0,0.5555555555555556,6.0,2.0,1.3893,0.0,2.25,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,162,RuleBlindFull,36.0,0.3888888888888889,6.0,3.0,1.4726,0.0,2.5,0.0,7.0,0.1944,4.0,1.0,3.0,0.8571428571428571,0.7142857142857143
gpt-5.4-mini-2026-03-17,162,WSLSBudgeted,36.0,0.5555555555555556,6.0,2.0,1.3893,0.0,2.25,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.8888888888888888
gpt-5.4-mini-2026-03-17,163,RawLLM,36.0,0.3333333333333333,10.0,5.0,1.1942,0.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,163,WCDMinimal,36.0,0.4166666666666667,8.0,2.0,1.3299,0.0,3.6,1.0,9.0,0.25,6.0,3.0,3.0,0.6666666666666666,0.8888888888888888
gpt-5.4-mini-2026-03-17,163,RuleBlindFull,36.0,0.4166666666666667,8.0,4.0,1.4262,0.0,3.0,0.0,8.0,0.2222,4.0,1.0,3.0,0.875,0.5
gpt-5.4-mini-2026-03-17,163,WSLSBudgeted,36.0,0.4166666666666667,8.0,2.0,1.3299,0.0,3.6,1.0,9.0,0.25,6.0,3.0,3.0,0.6666666666666666,0.8888888888888888
gpt-5.4-mini-2026-03-17,164,RawLLM,36.0,0.3333333333333333,7.0,0.0,1.2445,0.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,164,WCDMinimal,36.0,0.5277777777777778,8.0,2.0,1.5715,0.0,2.8,1.0,9.0,0.25,8.0,1.0,7.0,0.8888888888888888,0.8888888888888888
gpt-5.4-mini-2026-03-17,164,RuleBlindFull,36.0,0.3888888888888889,9.0,5.0,1.51,0.0,2.4,0.0,6.0,0.1667,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333
gpt-5.4-mini-2026-03-17,164,WSLSBudgeted,36.0,0.5277777777777778,8.0,2.0,1.5715,0.0,2.8,1.0,9.0,0.25,8.0,1.0,7.0,0.8888888888888888,0.8888888888888888
gpt-5.4-mini-2026-03-17,165,RawLLM,36.0,0.4444444444444444,10.0,6.0,1.2516,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.4-mini-2026-03-17,165,WCDMinimal,36.0,0.5277777777777778,10.0,2.0,1.325,0.0,2.8,0.0,9.0,0.25,6.0,3.0,3.0,0.6666666666666666,0.7777777777777778
gpt-5.4-mini-2026-03-17,165,RuleBlindFull,36.0,0.5,6.0,2.0,1.3896,0.0,2.8,0.0,9.0,0.25,4.0,2.0,2.0,0.7777777777777778,0.6666666666666666
